shift, intensity
981.3300170898438, 2.7653622023149325
983.3615112304688, 2.737685854617254
985.39306640625, 2.5200901837229566
987.4246215820312, 1.7859607516144536
989.4561767578124, 1.186492488368316
991.4877319335938, 0.9773428284481156
993.519287109375, 1.4958188673814163
995.5508422851562, 2.343467250332779
997.5823364257812, 2.9003383219135372
999.6138916015624, 3.3593371813594928
1001.6454467773438, 3.152335765003869
1003.5143432617188, 2.891936379845731
1005.577392578125, 3.1595838056585706
1007.6511840820312, 3.081025317473191
1009.7249145507812, 2.8441452606125495
1011.7987060546876, 2.998523670776251
1013.8724975585938, 3.1734949104218657
1015.9462890625, 2.58623625139235
1018.0200805664062, 2.4219401594698837
1020.0938720703124, 1.4926212144273876
1022.0939331054688, 2.021359288742474
1023.8983764648438, 2.9757195791519706
1025.702880859375, 3.898992463417457
1027.50732421875, 4.270075538881429
1029.23681640625, 4.119233490478663
1031.1226806640625, 4.099756552153693
1033.3800048828125, 3.8628920282875185
1035.3280029296875, 3.139773392372831
1037.276123046875, 2.4993117499173536
1039.22412109375, 1.8518941406682643
1041.172119140625, 2.1106527528893224
1043.1202392578125, 3.070956153622305
1045.0682373046875, 4.417602438970434
1047.0162353515625, 5.180927761035292
1048.96435546875, 5.948602473839458
1050.912353515625, 6.702454977278748
1052.8603515625, 7.05256839800424
1054.8084716796875, 7.795098110280421
1056.7564697265625, 8.068625074456179
1058.7044677734375, 8.245892337479404
1060.6524658203125, 9.048784269200283
1062.6005859375, 9.34144966363867
1064.548583984375, 9.68475428813234
1066.49658203125, 10.012973942727996
1068.4447021484375, 9.853390101943006
1070.3927001953125, 9.286745940980126
1072.3406982421875, 9.178051191985773
1074.288818359375, 9.318988063029337
1076.23681640625, 9.139202644152107
1078.184814453125, 9.19685973073399
1080.1328125, 8.621551622236325
1082.0809326171875, 7.442565638912598
1084.0289306640625, 5.96559842772416
1085.9769287109375, 5.085256198992198
1087.925048828125, 5.319636944380875
1089.873046875, 5.404129434102231
1091.821044921875, 6.088464841842196
1093.7691650390625, 6.265266242411215
1095.7171630859375, 5.6850030704934795
1097.6651611328125, 5.106106645100866
1099.61328125, 4.906551854918206
1101.561279296875, 5.208226704032043
1103.50927734375, 5.920769733043485
1105.4669189453125, 5.719697239708168
1107.4287109375, 5.212294867782802
1109.3905029296875, 5.4468183692546575
1111.352294921875, 6.140975139677323
1113.3140869140625, 6.424853985203171
1115.27587890625, 6.443270350778434
1117.2376708984375, 6.13358309260434
1119.199462890625, 6.245094836336989
1121.1612548828125, 6.729162946630922
1123.123046875, 6.8428347190564836
1125.0848388671875, 7.271142402110783
1127.046630859375, 7.160079943776509
1129.0084228515625, 7.157116387785379
1130.97021484375, 6.789099335074312
1132.9320068359375, 6.465252342161833
1134.893798828125, 6.660616798513246
1136.8555908203125, 6.817743482517571
1138.8173828125, 7.240333794931672
1140.7791748046875, 6.912130449683701
1142.740966796875, 7.306630360683613
1144.7027587890625, 7.362749615081981
1146.66455078125, 7.83621145087011
1148.6630859375, 9.642110260441399
1150.6754150390625, 11.44689738997134
1152.6878662109375, 14.698802453247396
1154.7001953125, 18.532463725577372
1156.2291259765625, 22.158490389544
1157.4927978515625, 22.97361105939325
1159.4102783203125, 22.664017492580612
1161.388427734375, 20.914135834653877
1163.366455078125, 18.450204810556684
1165.3446044921875, 16.258331970488115
1167.3226318359375, 14.656055485497191
1169.2620849609375, 13.90062240353717
1171.1507568359375, 13.924944747453864
1173.039306640625, 14.787653970869542
1174.927978515625, 16.417637088875594
1176.816650390625, 19.48627730290609
1178.7503662109375, 23.582166722953076
1180.7236328125, 26.90404011560385
1182.697021484375, 29.066026661228463
1184.6702880859375, 29.031495919649217
1186.6435546875, 25.638601811446378
1188.616943359375, 21.74424083603897
1190.5902099609375, 18.44794051650348
1192.5635986328125, 16.054010304073643
1194.536865234375, 14.667470153134062
1196.5101318359375, 13.82743666883502
1198.4835205078125, 14.129250700776893
1200.456787109375, 13.973102007418802
1202.43017578125, 14.037731932266837
1204.4034423828125, 13.699878291957447
1206.376708984375, 12.889294753652365
1208.35009765625, 12.039808502645116
1210.3233642578125, 12.418958759072737
1212.2513427734375, 12.637569623601053
1214.1248779296875, 14.634368265951494
1215.9984130859375, 18.218530717570204
1217.8719482421875, 24.02431524872081
1219.7454833984375, 33.19830231709078
1221.6190185546875, 44.99030702907193
1223.4925537109375, 56.24889389024139
1225.365966796875, 62.09339920602525
1227.239501953125, 60.86894137895021
1229.113037109375, 52.581156328733755
1230.986572265625, 41.36968557873712
1232.860107421875, 31.044018736771235
1234.733642578125, 23.67521073829144
1236.607177734375, 19.733299878089923
1238.5330810546875, 18.073709031741046
1240.47705078125, 15.396081896331566
1242.421142578125, 14.78280197361157
1244.3651123046875, 14.786713474991416
1246.3092041015625, 15.646117045550113
1248.253173828125, 17.291706339107193
1250.1971435546875, 19.011581105577548
1252.1412353515625, 20.028632081009775
1254.085205078125, 19.638906596864075
1256.029296875, 18.965066012359898
1257.9732666015625, 18.93554933292654
1259.9173583984375, 18.15666420863525
1261.861328125, 18.28116837042849
1263.805419921875, 17.90629885077449
1265.7493896484375, 16.73512647849678
1267.6124267578125, 14.47777840293196
1269.4345703125, 12.175513821921967
1271.2567138671875, 9.695715234678971
1273.078857421875, 7.994724503881542
1274.901123046875, 7.936873045993764
1276.7232666015625, 8.127188079391061
1278.54541015625, 8.273246641993964
1280.4354248046875, 8.719075015999692
1282.338134765625, 9.376677714042529
1284.2408447265625, 9.723595198675511
1286.1435546875, 9.701980685306935
1288.0462646484375, 9.681065755624715
1289.948974609375, 10.064387086989441
1291.8365478515625, 10.991971965689515
1293.7144775390625, 12.14196976402188
1295.59228515625, 12.522790058921629
1297.47021484375, 12.128288994848177
1299.3480224609375, 10.468187532167576
1301.2259521484375, 8.773946092436063
1303.103759765625, 8.357217358220964
1304.9815673828125, 9.015096019062725
1306.8594970703125, 9.844074607348503
1308.7373046875, 10.056684090871158
1310.615234375, 9.88922840625159
1312.4930419921875, 9.609716243010837
1314.3709716796875, 9.739109509591714
1316.248779296875, 10.4132113925655
1318.1593017578125, 11.016345390543862
1320.0872802734375, 11.41553010282658
1322.01513671875, 11.541689656306133
1323.943115234375, 12.499006483406035
1325.796630859375, 14.0992891361238
1327.63818359375, 17.60482599174695
1329.4796142578125, 22.087911231841986
1331.321044921875, 27.167564052596646
1333.16259765625, 33.81368273967104
1335.0166015625, 42.70813595582253
1336.9041748046875, 54.84143311759537
1338.791748046875, 71.48462760594913
1340.6793212890625, 90.33653989264742
1342.56689453125, 107.43506220009475
1344.4544677734375, 118.35553742189148
1346.342041015625, 119.81865223215576
1348.2294921875, 113.11815920599038
1350.1170654296875, 100.02124815150663
1352.004638671875, 85.48754899021608
1353.8922119140625, 72.25597168191172
1355.77978515625, 61.87755663758912
1357.6673583984375, 54.6165766662769
1359.554931640625, 48.75131429113023
1361.4423828125, 45.378190629432424
1363.3299560546875, 42.785104943286825
1365.217529296875, 40.24302924508383
1367.1051025390625, 37.972893872729344
1368.99267578125, 34.509322925954834
1370.8802490234375, 29.02266194957528
1372.7386474609375, 23.852096439772012
1374.5859375, 20.0117716409642
1376.43310546875, 17.067952501904188
1378.2803955078125, 14.336404357148197
1380.1275634765625, 12.691544669011137
1381.974853515625, 12.472054986206444
1383.841552734375, 13.460918358063736
1385.7109375, 14.826157256673369
1387.580322265625, 14.87812360550258
1389.44970703125, 14.824721504969474
1391.319091796875, 14.658645929019613
1393.1884765625, 17.082399843580205
1395.057861328125, 20.780837636888194
1396.92724609375, 26.199922930083147
1398.796630859375, 31.951450910161483
1400.666015625, 35.68608483376842
1402.535400390625, 35.45477618176946
1404.40478515625, 30.03198646196178
1406.2742919921875, 23.090592733079546
1408.1436767578125, 17.37865155932718
1410.0130615234375, 13.407416874986552
1411.8824462890625, 12.227877711849445
1413.7518310546875, 11.783508124252307
1415.6212158203125, 11.01566155247994
1417.4906005859375, 10.655733121921415
1419.3599853515625, 10.77751159466932
1421.2293701171875, 9.968329219411402
1423.0987548828125, 9.719939097496535
1424.9681396484375, 8.858614431820854
1426.8375244140625, 8.798902069727774
1428.7069091796875, 9.161171683992592
1430.5762939453125, 9.972707896807691
1432.4456787109375, 10.319367384274727
1434.3150634765625, 10.188879934220267
1436.1844482421875, 10.358765964811411
1438.0538330078125, 10.455803601811098
1439.92333984375, 9.013208428028264
1441.792724609375, 8.965136745368198
1443.662109375, 9.658202016864507
1445.3995361328125, 10.823391685324424
1447.0509033203125, 11.320397761361377
1448.702392578125, 10.847304520831202
1450.353759765625, 10.963534897412003
1452.1395263671875, 11.628604812569137
1453.9832763671875, 12.216438791649267
1455.8271484375, 13.454968652717298
1457.6710205078125, 16.532587901482728
1459.514892578125, 19.19789880902556
1461.3587646484375, 22.941593037180596
1463.2025146484375, 24.762874513870642
1465.0462646484375, 23.918137609653627
1466.889404296875, 20.789060902689855
1468.732666015625, 16.698167834583728
1470.575927734375, 13.177904912445896
1472.4190673828125, 10.933988971775989
1474.2623291015625, 9.42158398992359
1476.1055908203125, 9.173922050958723
1477.94873046875, 9.284519121913505
1479.7919921875, 10.2878152895549
1481.63525390625, 10.635101736335628
1483.478515625, 11.044309017599275
1485.3216552734375, 11.131018842738243
1487.1649169921875, 12.406768604082302
1489.0081787109375, 13.51210935448087
1490.851318359375, 15.897041326300013
1492.694580078125, 18.086286364602174
1494.537841796875, 21.01004988410054
1496.3809814453125, 22.147603945951673
1498.2242431640625, 21.239552959484598
1500.0675048828125, 20.18974586848985
1501.91064453125, 17.764921843943256
1503.75390625, 15.40673345544863
1505.59716796875, 13.73390282923242
1507.4403076171875, 13.024037792567796
1509.2835693359375, 13.378805807358788
1511.1268310546875, 13.390974264214819
1512.969970703125, 12.705859780373657
1514.813232421875, 12.320572208856717
1516.6201171875, 10.908730812298458
1518.3902587890625, 10.439543839666044
1520.1605224609375, 10.01757415887019
1521.9307861328125, 10.584941019018117
1523.7010498046875, 12.723807277165449
1525.47119140625, 16.23909025754672
1527.241455078125, 21.20827947406636
1529.01171875, 25.85835214849149
1530.781982421875, 31.199638957854518
1532.5521240234375, 35.155185391195985
1534.3223876953125, 36.11821991021306
1536.0926513671875, 33.85217201437099
1537.8629150390625, 31.095964418856838
1539.633056640625, 28.965305074506716
1541.4033203125, 27.88252563431773
1543.173583984375, 26.76909872819074
1544.94384765625, 26.005214728592904
1546.7139892578125, 25.16860649780179
1548.4842529296875, 24.65617337195863
1550.2545166015625, 23.094960689608968
1552.0247802734375, 20.82973566362061
1553.794921875, 17.770977527101365
1555.579833984375, 15.007872797590096
1557.4212646484375, 13.072408363783737
1559.2626953125, 11.543359223153786
1561.1041259765625, 10.488981277036913
1562.9454345703125, 10.477470846981703
1564.786865234375, 11.427987529995093
1566.6282958984375, 13.742182260625214
1568.4696044921875, 15.07633306566521
1570.31103515625, 17.173861947215144
1572.1524658203125, 20.81451366626827
1573.993896484375, 23.382472702537996
1575.835205078125, 25.56542811823894
1577.62255859375, 25.11039101007772
1579.371337890625, 23.62710772969355
1581.1201171875, 20.396488884712582
1582.8690185546875, 15.460939503716176
1584.6400146484375, 11.982526660157745
1586.4215087890625, 9.676501228466805
1588.2030029296875, 8.247410026954853
1589.9844970703125, 7.52358810239005
1591.7659912109375, 6.389092142127481
1593.555419921875, 5.5496613394566765
1595.3685302734375, 5.530682070065438
1597.1817626953125, 5.315691524491797
1598.9949951171875, 5.02624999489268
1600.80810546875, 5.321890088393289
1602.61767578125, 5.483311663502306
1604.3240966796875, 6.0369972481618674
1606.063232421875, 6.300281319241321
1607.829833984375, 6.4305103727199935
1609.596435546875, 6.367539487523402
1611.363037109375, 6.682377703530435
1613.129638671875, 7.142183052204686
1614.896240234375, 7.570179005187697
1616.662841796875, 8.610392080347523
1618.429443359375, 9.684422738690301
1620.196044921875, 10.604333362914133
1621.962646484375, 10.521805256996942
1623.729248046875, 9.691531094621922
1625.495849609375, 8.643082766620054
1627.262451171875, 6.861193854534321
1629.0855712890625, 5.144844081828126
1630.9404296875, 5.1286079433410805
1632.795166015625, 4.7298120345651995
1634.6500244140625, 4.373519029359187
1636.5048828125, 4.0242720252227855
1638.3597412109375, 3.968583397033882
1640.214599609375, 3.8701760175265747
1642.0694580078125, 4.759775604245419
1643.92431640625, 5.886173732622225
1645.7791748046875, 7.537624782883114
1647.634033203125, 9.120264910156607
1649.4332275390625, 10.399085924830857
1651.1134033203125, 10.68852964728876
1652.7935791015625, 11.09644166232681
1654.473876953125, 10.856356603297115
1656.154052734375, 11.518839360586384
1657.834228515625, 12.413420228418445
1659.5145263671875, 11.730395688325657
1661.1947021484375, 10.648439228989062
1662.875, 9.474481536162017
1664.55517578125, 8.484804530700771
1666.2353515625, 8.590864394441681
1667.9156494140625, 8.82219507909494
1669.5958251953125, 8.25596630627237
1671.2760009765625, 6.244003159747294
1672.956298828125, 4.5642090577420475
1674.636474609375, 3.6498832266111805
1676.316650390625, 3.2483874224507474
1677.9969482421875, 4.029656744274348
1679.6771240234375, 4.307889586990058
1681.3572998046875, 4.047347351276073
1683.03759765625, 3.573053572003346
1684.7177734375, 3.744102389896156
1686.3980712890625, 3.5582156058612497
1688.0782470703125, 3.224198287037993
1689.7584228515625, 2.7338409731743525
1691.438720703125, 3.2043915057524543
1693.118896484375, 3.791634452267445
1694.799072265625, 4.029440646806918
1696.4793701171875, 4.681803027743911
1698.1595458984375, 5.840573602191768
1699.8397216796875, 7.102033331608396
1701.52001953125, 8.454175619490414
1703.2001953125, 8.810170957796416
1704.88037109375, 8.697922109091223
1706.5606689453125, 7.207706681085
1708.2408447265625, 6.3224981428835605
1709.921142578125, 6.182319959138624
1711.601318359375, 5.439834285685947
1713.281494140625, 4.899227644712113
1714.9617919921875, 3.519108141219988
1716.6419677734375, 2.2651456210602845
1718.3221435546875, 1.1915121932701709
1720.00244140625, 1.2082939784827005
1721.6826171875, 1.8435481474207194
1723.36279296875, 2.0331250439059403
1725.0430908203125, 2.2694314899010806
1726.7232666015625, 1.968780945196329
1728.403564453125, 1.615909094566831
1730.083740234375, 1.1248512933797628
1731.763916015625, 1.6364196808147256
1733.4442138671875, 2.485012045182316
1735.1243896484375, 2.7075308268917837
1736.8045654296875, 1.8865307157032163
1738.48486328125, 0.8563510985499363
1740.1650390625, 1.0525713849546747
1741.84521484375, 2.035238250682724
1743.5255126953125, 2.96850862733514
1745.2056884765625, 2.048688234749818
1746.8858642578125, 2.0230121467838273
1748.566162109375, 1.6404830875391525
1750.246337890625, 1.176610598574868
1751.9266357421875, 1.8123267866355945
1753.6068115234375, 1.7293939201944255
1755.2869873046875, 1.5942498962983223
1756.96728515625, 1.4617043329025705
1758.6474609375, 1.5127217275653493
1760.32763671875, 1.2289955112361923
1762.0079345703125, 1.5474493658175845
1763.6881103515625, 2.0542064054725415
1765.3682861328125, 1.831063092993304
1767.048583984375, 2.1700013146637502
1768.728759765625, 2.002392503858019
1770.408935546875, 1.9648598709931662
1772.0892333984375, 2.1252189202476615
1773.7694091796875, 1.9857225485854286
1775.44970703125, 2.6408336744071192
1777.1298828125, 2.683737191381269
1778.81005859375, 3.162019863858248
1780.4903564453125, 2.4592314818758183
1782.1705322265625, 1.4337324977316257
1783.8507080078125, 0.0
1785.531005859375, 0.2160983165580319
1787.211181640625, 0.0
1788.891357421875, 0.0
1790.5716552734375, 0.41969120989449493
1792.2518310546875, 1.4068124916868356
1793.9320068359375, 2.8265273655130585
1795.6123046875, 3.453519082554763
1797.29248046875, 3.8855562826852434
1798.9727783203125, 4.3888594482423855
1800.6529541015625, 4.622469348517427
1802.3331298828125, 5.064772165052744
